Teaching Score,Overall Count,Filtered Count,Journal,Identifier,Date,Author,Overall Rank,ID,Type,Title
    0.0025477707006369425,2,2.0,null,007447521-5,1997,Mellibovsky Matilde,336380,7710164,text,Circle of Love Over Death : Testimonies of the Mothers of the Plaza De Mayo    
    0.0840764331210191,66,2.0,null,007252189-9,1996,Turner Graeme,7850,7566757,text,British Cultural Studies : An Introduction    
    0.21528662420382166,169,2.0,null,007211487-8,1996,Carver Raymond,2046,7533972,text,What We Talk About When We Talk About Love    
    0.016560509554140127,13,2.0,null,007598837-2,1997,Hirst Paul Q.,58799,7818521,text,From Statism to Pluralism : Democracy Civil Society and Global Politics    
    0.030573248407643312,24,2.0,null,002286313-3,1991,Walker Nigel,28802,8319652,text,Why Punish    
    0.28280254777070063,222,2.0,null,002286986-7,1969 i.e. 1970],Adam Ian,1405,8320178,text,George Eliot    
    0.02802547770700637,22,2.0,null,007880481-7,1998,Gabler Neal,32049,8019423,text,Life the Movie : How Entertainment Conquered Reality    
    0.012738853503184714,10,2.0,null,002620847-4,1992,Engelstein Laura,78347,8583613,text,The Keys to Happiness : Sex and the Search for Modernity in Fin-De-Si\u00e8cle Russia    
    0.09171974522292993,72,2.0,null,002690976-6,1992,Slotkin Richard 1942,6978,8640052,text,Gunfighter Nation : The Myth of the Frontier in Twentieth-Century America    
    0.0025477707006369425,2,2.0,null,002752079-X,C1993,Fook Jan,336380,8687718,text,Radical Casework : A Theory of Practice    
    0.015286624203821656,12,2.0,null,002938254-8,1993,Rossetti Christina Georgina 1830-1894,64261,8845816,text,Maude    
    0.3452229299363057,271,2.0,null,002840420-3,1712?],Addison Joseph 1672-1719,1054,8761466,text,The Spectator    
    0.06496815286624204,51,2.0,null,002507314-1,C1992,Bell Derrick 1930-2011,11066,8493874,text,Faces at the Bottom of the Well : The Permanence of Racism    
    0.006369426751592357,5,2.0,null,010147146-7,2006,Edwards Paul M.,157398,8964527,text,The Korean War    
    0.025477707006369428,20,2.0,null,010271973-X,C2007,Cockayne Emily 1973,35790,9033747,text,Hubbub : Filth Noise & Stench in England 1600-1770    
    0.0025477707006369425,2,2.0,null,014162909-6,2014],Thiel Peter A.,336380,9742468,text,Zero to One : Notes on Startups or How to Build the Future    
    0.005095541401273885,4,2.0,null,014204500-4,2014],Coulthard Glen Sean 1974- Author,193232,9775589,text,Red Skin White Masks : Rejecting the Colonial Politics of Recognition    
    0.05987261146496815,47,2.0,null,010006544-9,2006,Johnson Linton Kwesi 1952,12364,8904782,text,Selected Poems    
    0.030573248407643312,24,2.0,null,010073942-3,C2006,Kennedy Paul M. 1945,28802,8919750,text,The Parliament of Man : The Past Present and Future of the United Nations    
    0.016560509554140127,13,2.0,null,008611796-3,2000,Miles Steven,58799,10400689,text,Youth Lifestyles in a Changing World    
    0.017834394904458598,14,2.0,null,008612069-7,C2001,Urquhart Jane 1949,54138,10400874,text,The Stone Carvers    
    0.007643312101910828,6,2.0,null,008938970-0,C2002,Kozlov v. A. (Vladimir Aleksandrovich),132092,10626204,text,Mass Uprisings in the USSR : Protest and Rebellion in the Post-Stalin Years    
    0.23057324840764332,181,2.0,null,008735879-4,2001,Polanyi Karl 1886-1964,1867,10486196,text,The Great Transformation : The Political and Economic Origins of Our Time    
    0.006369426751592357,5,2.0,null,008227904-7,1999,Bellamy Richard (Richard Paul),157398,10144706,text,Liberalism and Pluralism : Towards a Politics of Compromise    
    0.17452229299363056,137,2.0,null,008302593-6,2000,Rosamond Ben,2788,10195646,text,Theories of European Integration    
    0.015286624203821656,12,2.0,null,008317242-4,2000,Tucker Sherrie 1957,64261,10205793,text,Swing Shift : \All-Girl\ Bands of the 1940s    
    0.003821656050955414,3,2.0,The Canadian Journal of Sociology / Cahiers Canadiens De Sociologie,10.2307/3341588,2002-10-01,Curtis Bruce,247471,12777256,text,Foucault on Governmentality and Population: The Impossible Discovery    
    0.01019108280254777,8,2.0,College English,10.2307/377963,1991-01-01,Dasenbrock Reed Way,98780,12833217,text,Do We Write the Text We Read    
    0.015286624203821656,12,2.0,College English,10.2307/371848,1957-01-01,Falk Robert,64261,12833678,text,New Books    
    0.007643312101910828,6,2.0,Hypatia,3810635,1998-04-01,Jaggar Alison M.,132092,12604149,text,Globalizing Feminist Ethics    
    0.003821656050955414,3,2.0,Industrial and Labor Relations Review,10.2307/2524392,1996-10-01,Ponak Allen,247471,12650988,text,Using Event History Analysis to Model Delay in Grievance Arbitration    
    0.0929936305732484,73,2.0,International Organization,2706951,1992-01-01,Haas Peter M.,6849,14078311,text,Introduction: Epistemic Communities and International Policy Coordination    
    0.01019108280254777,8,2.0,Cultural Critique,10.2307/1354283,1985-10-01,West Cornel,98780,13976463,text,The Dilemma of the Black Intellectual    
    0.003821656050955414,3,2.0,Political Theory,192174,1995-02-01,Williams Melissa S.,247471,13619474,text,Justice Toward Groups: Political Not Juridical    
    0.03821656050955414,30,2.0,Social Work,23718265,1995-11-01,De Jong Peter,21975,10854677,text,How to Interview for Client Strengths    
    0.007643312101910828,6,2.0,Daedalus,20026912,1965-04-01,Frye Northrop,132092,11227921,text,Varieties of Literary Utopias    
    0.0025477707006369425,2,2.0,Social Work,23711413,1976-01-01,Keefe Thomas,336380,10857998,text,Empathy: The Critical Skill    
    0.18980891719745224,149,2.0,Feminist Studies,10.2307/3178066,1988-10-01,Haraway Donna,2478,10939789,text,Situated Knowledges: The Science Question in Feminism and the Privilege of Partial Perspective    
    0.024203821656050957,19,2.0,null,008979760-4,2002,Nathans Benjamin,38055,10654661,text,Beyond the Pale : The Jewish Encounter With Late Imperial Russia    
    0.02802547770700637,22,2.0,null,008999671-2,2002,Conrad Joseph 1857-1924,32049,10668307,text,Heart of Darkness and Other Tales    
    0.0025477707006369425,2,2.0,Journal of Biblical Literature,10.2307/3268262,2001-12-01,Hendel Ronald,336380,11374114,text,The Exodus in Biblical Memory    
    0.007643312101910828,6,2.0,The American Historical Review,3091294,null,Games Alison,132092,11322524,text,Reviews of Books    
    0.012738853503184714,10,2.0,New Literary History,10.2307/468861,1984-01-01,Holland Norman N.,78347,13540251,text,The Brain of Robert Frost    
    0.0025477707006369425,2,2.0,New Literary History,20057792,2003-07-01,Jameson Fredric,336380,13540321,text,Morus: The Generic Window    
    0.016560509554140127,13,2.0,Crime and Justice,1147379,1981-01-01,Ignatieff Michael,58799,13549669,text,State Civil Society and Total Institutions: A Critique of Recent Social Histories of Punishment    
    0.0025477707006369425,2,2.0,American Literature,2902630,1999-12-01,Matheson Neill,336380,13014293,text,Talking Horrors: James Euphemism and the Specter of Wilde    
    0.0025477707006369425,2,2.0,Modern Judaism,1396657,1997-10-01,Gilman Sander L.,336380,13199724,text,Decircumcision: The First Aesthetic Surgery    
    0.4929936305732484,392,2.0,ETC: A Review of General Semantics,42576719,1985-04-01,Postman Neil,565,12855076,text,Amusing Ourselves to Death    
    0.006369426751592357,5,2.0,Europe-Asia Studies,153100,1996-11-01,Akbarzadeh Shahram,157398,14533841,text,Why Did Nationalism Fail in Tajikistan    
    0.0025477707006369425,2,2.0,European Journal of Population / Revue Europ\u00e9enne De D\u00e9mographie,20164010,1997-01-01,Hantrais Linda,336380,14418947,text,Exploring Relationships Between Social Policy and Changing Family Forms Within the European Union    
    0.014012738853503185,11,2.0,Slavic Review,10.2307/2500595,1991-04-01,Bassin Mark,70700,14782739,text,Russia Between Europe and Asia: The Ideological Construction of Geographical Space    
    0.0025477707006369425,2,2.0,Slavic Review,20060220,2007-07-01,Keller Shoshana,336380,14783446,text,Story Time and Dependent Nationhood in the Uzbek History Curriculum    
    0.9286624203821656,1262,2.0,New England Review (1990-),40244631,2000-07-01,De Tocqueville Alexis,59,15080259,text,Democracy in America    
    0.0025477707006369425,2,2.0,Perspectives on Politics,25698529,2010-03-01,Waylen Georgina,336380,15250821,text,A Comparative Politics of Gender: Limits and Possibilities    
    0.044585987261146494,35,2.0,Mississippi Review,20115383,1985-12-01,Carver Raymond,18125,15109028,text,On Writing    
    0.016560509554140127,13,2.0,Method & Theory in the Study of Religion,23551717,2005-01-01,Lincoln Bruce,58799,15171351,text,Theses on Method    
    0.048407643312101914,38,2.0,null,005351409-2,1940],Eliot T. S. (Thomas Stearns) 1888-1965,16375,308646,text,East Coker    
    0.14267515923566879,112,2.0,null,005263731-X,191-?],Doyle Arthur Conan Sir 1859-1930,3730,232131,text,A Scandal in Bohemia    
    0.7987261146496816,786,2.0,null,005506971-1,1922,Joyce James 1882-1941,172,442564,text,A Portrait of the Artist as a Young Man    
    0.6624203821656051,568,2.0,null,005030772-X,1975,Darwin Charles 1809-1882,312,26574,text,On the Origin of Species    
    0.21528662420382166,169,2.0,null,005033502-2,1994,Marlowe Christopher 1564-1593,2046,28722,text,Edward II    
    0.003821656050955414,3,2.0,null,000246654-6,1983,Oshry Efroim 1915,247471,1004642,text,Responsa From the Holocaust    
    0.24968152866242038,196,2.0,null,000100015-2,C1984-C1987,Habermas J\u00fcrgen,1668,939833,text,The Theory of Communicative Action    
    0.04203821656050955,33,2.0,null,005751875-0,null,Horace,19462,650364,text,Odes. Book 2    
    0.003821656050955414,3,2.0,null,000274118-0,1984 C1983,Wilbur C. Martin (Clarence Martin) 1908-1997,247471,1025636,text,The Nationalist Revolution in China 1923-1928    
    0.01019108280254777,8,2.0,null,005966041-4,1995,Colton Timothy J. 1947,98780,834494,text,Moscow : Governing the Socialist Metropolis    
    0.005095541401273885,4,2.0,null,005972774-8,1859,Lodge Thomas 1558?-1625,193232,840181,text,The Margarite of America    
    0.49554140127388535,394,2.0,null,000573001-5,1979,Hebdige Dick,561,1238323,text,Subculture the Meaning of Style    
    0.017834394904458598,14,2.0,null,000614815-8,1987,Amy Douglas J.,54138,1267175,text,The Politics of Environmental Mediation    
    0.033121019108280254,26,2.0,null,000545512-X,1986 C1978,Benjamin Walter 1892-1940,26155,1219020,text,Reflections : Essays Aphorisms Autobiographical Writings    
    0.024203821656050957,19,2.0,null,000560650-0,1986,Muldoon Paul,38055,1230331,text,Selected Poems 1968-1983    
    0.7668789808917198,708,2.0,null,000428718-5,1965,Freud Sigmund 1856-1939,204,1138720,text,The Interpretation of Dreams    
    0.015286624203821656,12,2.0,null,000447151-2,C1983,Bonnell Victoria E.,64261,1151239,text,Roots of Rebellion : Workers' Politics and Organizations in St. Petersburg and Moscow 1900-1914    
    0.03821656050955414,30,2.0,null,000458197-0,1984,Harris Phil,21975,1158785,text,An Introduction to Law    
    0.32101910828025476,252,2.0,null,000670145-0,1964],Marx Karl 1818-1883,1179,1307130,text,Economic and Philosophic Manuscripts of 1844    
    0.7681528662420383,714,2.0,null,000670505-7,1951,Salinger J. D. (Jerome David) 1919-2010,203,1307457,text,The Catcher in the Rye    
    0.030573248407643312,24,2.0,null,000672835-9,1968,Ward Robert Edward,28802,1309612,text,Political Development in Modern Japan    
    0.01019108280254777,8,2.0,null,000398773-6,1981,Eck Diana L.,98780,1118703,text,Dar\u015ban Seeing the Divine Image in India    
    0.6331210191082802,533,2.0,null,000400857-X,1984,Rousseau Jean-Jacques 1712-1778,348,1120070,text,A Discourse on Inequality    
    0.0535031847133758,42,2.0,null,000405944-1,C1979,Rousseau Jean-Jacques 1712-1778,14348,1123500,text,Emile : Or on Education    
    0.3668789808917197,288,2.0,null,000409670-3,1976,Smith Adam 1723-1790,935,1125955,text,An Inquiry Into the Nature and Causes of the Wealth of Nations    
    0.044585987261146494,35,2.0,null,000417261-2,1985,Kenez Peter,18125,1130997,text,The Birth of the Propaganda State : Soviet Methods of Mass Mobilization 1917-1929    
    0.024203821656050957,19,2.0,null,000641478-8,1987,Horowitz Helen Lefkowitz,38055,1285576,text,Campus Life : Undergraduate Cultures From the End of the Eighteenth Century to the Present    
    0.12101910828025478,95,2.0,null,000664291-8,1969,Nove Alec,4756,1301839,text,An Economic History of the U.S.S.R    
    0.08152866242038216,64,2.0,null,000485143-9,1986,Service Robert,8185,1177571,text,The Russian Revolution 1900-1927    
    0.04331210191082802,34,2.0,null,000504785-4,C1986,Stromberg Roland N. 1916,18760,1191204,text,European Intellectual History Since 1789    
    0.31337579617834393,246,2.0,null,000507838-5,1947,Gaskell Elizabeth Cleghorn 1810-1865,1217,1193185,text,Mary Barton    
    0.008917197452229299,7,2.0,null,000898129-9,1958,Berlin Isaiah 1909-1997,113397,1500501,text,Two Concepts of Liberty an Inaugural Lecture Delivered Before the University of Oxford on 31 October 1958    
    0.12484076433121019,98,2.0,null,000911065-8,1975 C1967],Ginzburg Evgenii\ufe20a\ufe21,4550,1511306,text,Journey Into the Whirlwind    
    0.0025477707006369425,2,2.0,null,000814075-8,C1979,Burgess Anthony 1917-1993,336380,1430114,text,Man of Nazareth    
    0.007643312101910828,6,2.0,null,000971354-9,1972 C1969],Dunn Charles James,132092,1560106,text,Everyday Life in Traditional Japan    
    0.061146496815286625,48,2.0,null,000942812-7,1973,Chesler Phyllis,12029,1536892,text,Women & Madness    
    0.2929936305732484,230,2.0,null,000871843-1,C1974,Synge J. M. (John Millington) 1871-1909,1351,1478265,text,The Playboy of the Western World    
    0.10063694267515924,79,2.0,null,001142093-6,C1984,Berry Jeffrey M. 1948,6151,1698750,text,The Interest Group Society    
    0.643312101910828,543,2.0,null,001053545-4,1975,Engels Friedrich 1820-1895,336,1626775,text,On Marx    
    0.024203821656050957,19,2.0,null,001102592-1,1966,Raeff Marc,38055,1666682,text,The Decembrist Movement    
    0.4585987261146497,361,2.0,null,001167169-6,1970,Lenin Vladimir Il\u02b9ich 1870-1924,629,1718659,text,What Is to Be Done    
    0.16050955414012738,126,2.0,null,001175588-1,C1984,Varley H. Paul,3147,1725274,text,Japanese Culture    
    0.02165605095541401,17,2.0,null,001066262-6,1968,Nasr Seyyed Hossein,43304,1636779,text,Science and Civilization in Islam    
    0.015286624203821656,12,2.0,null,001072894-5,1964,Aristophanes,64261,1642269,text,The Wasps ; The Poet and the Women ; The Frogs    
    0.008917197452229299,7,2.0,null,000985856-3,1967,MacLennan Hugh 1907-1990,113397,1572245,text,Return of the Sphinx    
    0.2394904458598726,188,2.0,null,001356297-5,C1988,Levi Primo,1767,1867324,text,The Drowned and the Saved    
    0.2611464968152866,205,2.0,null,001358533-9,1941,Andreas Capellanus,1574,1869231,text,The Art of Courtly Love    
    0.2802547770700637,220,2.0,null,001365503-5,1987 C1958,Augustine Saint Bishop of Hippo,1429,1874297,text,On Christian Doctrine    
    0.23694267515923567,186,2.0,null,001445389-4,1966,Ovid 43 B.C.-17 A.D. Or 18 A.D,1801,1936821,text,Amores    
    0.29936305732484075,235,2.0,null,001288611-4,1975,Juvenal,1303,1816578,text,Satire    
    0.954140127388535,1521,2.0,null,001296779-3,1953,Plato,38,1823516,text,Dialogues    
    0.11847133757961784,93,2.0,null,001404861-2,1970],Aeschylus,4894,1904102,text,The Seven Against Thebes    
    0.08152866242038216,64,2.0,null,001639435-6,1989,Carey James W.,8185,2084721,text,Communication as Culture : Essays on Media and Society    
    0.003821656050955414,3,2.0,null,001849229-0,1990,Von Hagen Mark 1954,247471,2242951,text,Soldiers in the Proletarian Dictatorship : The Red Army and the Soviet Socialist State 1917-1930    
    0.007643312101910828,6,2.0,null,001792807-9,1990,Friedman Lawrence Meir 1930,132092,2199602,text,The Republic of Choice : Law Authority and Culture    
    0.7248407643312101,646,2.0,null,001618296-0,1989,Giddens Anthony,245,2069141,text,Sociology    
